 C	0.00000000	0.00000000	0.00000000
 C	-12.29990160	0.00000000	0.00000000
 C	-14.75995080	0.00000000	0.00000000
 C	-2.45987700	0.00000000	0.00000000
 C	-4.91992620	0.00000000	0.00000000
 C	-7.37997540	0.00000000	0.00000000
 C	-9.84002460	0.00000000	0.00000000
 C	0.00000000	1.42031007	0.00000000
 C	-12.29990160	1.42031007	0.00000000
 C	-2.45993440	1.42031007	0.00000000
 C	2.46004920	1.42031007	0.00000000
 C	-4.91992620	1.42031007	0.00000000
 C	-7.37997540	1.42031007	0.00000000
 C	-9.83985240	1.42031007	0.00000000
 C	-11.06987700	2.13046510	0.00000000
 C	-1.22985240	2.13046510	0.00000000
 C	1.23002460	2.13046510	0.00000000
 C	-13.52992620	2.13046510	0.00000000
 C	-3.68990160	2.13046510	0.00000000
 C	-6.14995080	2.13046510	0.00000000
 C	-8.61000000	2.13046510	0.00000000
 C	-11.06987700	3.55077517	0.00000000
 C	-1.22990980	3.55077517	0.00000000
 C	1.23002460	3.55077517	0.00000000
 C	-3.68990160	3.55077517	0.00000000
 C	3.69007380	3.55077517	0.00000000
 C	-6.14995080	3.55077517	0.00000000
 C	-8.60982780	3.55077517	0.00000000
 C	0.00008610	4.26078107	0.00000000
 C	-12.29998770	4.26078107	0.00000000
 C	-2.45996310	4.26078107	0.00000000
 C	2.45996310	4.26078107	0.00000000
 C	-4.92001230	4.26078107	0.00000000
 C	-7.38006150	4.26078107	0.00000000
 C	-9.83993850	4.26078107	0.00000000
 C	0.00002870	5.68109114	0.00000000
 C	-2.45996310	5.68109114	0.00000000
 C	2.45996310	5.68109114	0.00000000
 C	-4.92001230	5.68109114	0.00000000
 C	4.92001230	5.68109114	0.00000000
 C	-7.37988930	5.68109114	0.00000000
 C	-9.83993850	5.68109114	0.00000000
 C	-11.06996310	6.39124618	0.00000000
 C	-1.22993850	6.39124618	0.00000000
 C	1.23011070	6.39124618	0.00000000
 C	-3.68998770	6.39124618	0.00000000
 C	3.68998770	6.39124618	0.00000000
 C	-6.15003690	6.39124618	0.00000000
 C	-8.60991390	6.39124618	0.00000000
 C	-1.22993850	7.81155624	0.00000000
 C	1.23005330	7.81155624	0.00000000
 C	-3.68998770	7.81155624	0.00000000
 C	3.68998770	7.81155624	0.00000000
 C	-6.14986470	7.81155624	0.00000000
 C	6.15003690	7.81155624	0.00000000
 C	-8.60991390	7.81155624	0.00000000
 C	0.00008610	8.52171128	0.00000000
 C	-2.45996310	8.52171128	0.00000000
 C	2.46013530	8.52171128	0.00000000
 C	-4.92001230	8.52171128	0.00000000
 C	4.92001230	8.52171128	0.00000000
 C	-7.37988930	8.52171128	0.00000000
 C	-9.83993850	8.52171128	0.00000000
 C	0.00005740	9.94197164	0.00000000
 C	-2.45999180	9.94197164	0.00000000
 C	2.46004920	9.94197164	0.00000000
 C	-4.91986880	9.94197164	0.00000000
 C	4.91998360	9.94197164	0.00000000
 C	-7.37991800	9.94197164	0.00000000
 C	7.38003280	9.94197164	0.00000000
 C	-1.22993850	10.65217638	0.00000000
 C	1.23011070	10.65217638	0.00000000
 C	-3.68998770	10.65217638	0.00000000
 C	3.69015990	10.65217638	0.00000000
 C	-6.14986470	10.65217638	0.00000000
 C	6.15003690	10.65217638	0.00000000
 C	-8.60991390	10.65217638	0.00000000
 C	-1.23002460	12.07233732	0.00000000
 C	1.23002460	12.07233732	0.00000000
 C	-3.68990160	12.07233732	0.00000000
 C	3.69001640	12.07233732	0.00000000
 C	-6.14995080	12.07233732	0.00000000
 C	6.14995080	12.07233732	0.00000000
 C	8.61000000	12.07233732	0.00000000
 C	0.00000000	12.78249235	0.00000000
 C	-2.46004920	12.78249235	0.00000000
 C	2.46004920	12.78249235	0.00000000
 C	-4.91992620	12.78249235	0.00000000
 C	4.92009840	12.78249235	0.00000000
 C	-7.37997540	12.78249235	0.00000000
 C	7.37997540	12.78249235	0.00000000
 C	0.00000000	14.20280242	0.00000000
 C	-2.45987700	14.20280242	0.00000000
 C	2.46004920	14.20280242	0.00000000
 C	-4.91992620	14.20280242	0.00000000
 C	4.92004100	14.20280242	0.00000000
 C	7.37997540	14.20280242	0.00000000
 C	9.84002460	14.20280242	0.00000000
