 C	-12.29990160	-12.78249235	0.00000000
 C	-14.75995080	-12.78249235	0.00000000
 C	-17.22000000	-12.78249235	0.00000000
 C	-19.67987700	-12.78249235	0.00000000
 C	-22.13992620	-12.78249235	0.00000000
 C	-7.37997540	-12.78249235	0.00000000
 C	-9.83985240	-12.78249235	0.00000000
 C	-12.29990160	-11.36218228	0.00000000
 C	-14.75995080	-11.36218228	0.00000000
 C	-17.21982780	-11.36218228	0.00000000
 C	-19.67987700	-11.36218228	0.00000000
 C	-4.91992620	-11.36218228	0.00000000
 C	-7.37997540	-11.36218228	0.00000000
 C	-9.83990980	-11.36218228	0.00000000
 C	-11.06987700	-10.65202725	0.00000000
 C	-13.52992620	-10.65202725	0.00000000
 C	-15.98997540	-10.65202725	0.00000000
 C	-18.44985240	-10.65202725	0.00000000
 C	-20.90990160	-10.65202725	0.00000000
 C	-6.14995080	-10.65202725	0.00000000
 C	-8.60982780	-10.65202725	0.00000000
 C	-11.06987700	-9.23171718	0.00000000
 C	-13.52992620	-9.23171718	0.00000000
 C	-15.98980320	-9.23171718	0.00000000
 C	-18.44985240	-9.23171718	0.00000000
 C	-3.68990160	-9.23171718	0.00000000
 C	-6.14995080	-9.23171718	0.00000000
 C	-8.60988520	-9.23171718	0.00000000
 C	-12.29998770	-8.52171128	0.00000000
 C	-14.76003690	-8.52171128	0.00000000
 C	-17.21991390	-8.52171128	0.00000000
 C	-19.67996310	-8.52171128	0.00000000
 C	-4.92001230	-8.52171128	0.00000000
 C	-7.37988930	-8.52171128	0.00000000
 C	-9.83993850	-8.52171128	0.00000000
 C	-12.29998770	-7.10140121	0.00000000
 C	-14.75986470	-7.10140121	0.00000000
 C	-17.21991390	-7.10140121	0.00000000
 C	-2.45996310	-7.10140121	0.00000000
 C	-4.92001230	-7.10140121	0.00000000
 C	-7.37994670	-7.10140121	0.00000000
 C	-9.83993850	-7.10140121	0.00000000
 C	-11.06996310	-6.39124617	0.00000000
 C	-13.53001230	-6.39124617	0.00000000
 C	-15.98988930	-6.39124617	0.00000000
 C	-18.44993850	-6.39124617	0.00000000
 C	-3.68998770	-6.39124617	0.00000000
 C	-6.14986470	-6.39124617	0.00000000
 C	-8.60991390	-6.39124617	0.00000000
 C	-11.06996310	-4.97093611	0.00000000
 C	-1.22993850	-4.97093611	0.00000000
 C	-13.52984010	-4.97093611	0.00000000
 C	-15.98988930	-4.97093611	0.00000000
 C	-3.68998770	-4.97093611	0.00000000
 C	-6.14992210	-4.97093611	0.00000000
 C	-8.60991390	-4.97093611	0.00000000
 C	-12.29998770	-4.26078107	0.00000000
 C	-14.75986470	-4.26078107	0.00000000
 C	-17.21991390	-4.26078107	0.00000000
 C	-2.45996310	-4.26078107	0.00000000
 C	-4.91984010	-4.26078107	0.00000000
 C	-7.37988930	-4.26078107	0.00000000
 C	-9.83993850	-4.26078107	0.00000000
 C	0.00005740	-2.84052071	0.00000000
 C	-12.29984420	-2.84052071	0.00000000
 C	-14.75989340	-2.84052071	0.00000000
 C	-2.45999180	-2.84052071	0.00000000
 C	-4.91992620	-2.84052071	0.00000000
 C	-7.37991800	-2.84052071	0.00000000
 C	-9.83996720	-2.84052071	0.00000000
 C	-11.06996310	-2.13031597	0.00000000
 C	-1.22993850	-2.13031597	0.00000000
 C	-13.52984010	-2.13031597	0.00000000
 C	-15.98988930	-2.13031597	0.00000000
 C	-3.68981550	-2.13031597	0.00000000
 C	-6.14986470	-2.13031597	0.00000000
 C	-8.60991390	-2.13031597	0.00000000
 C	-11.06987700	-0.71015503	0.00000000
 C	-1.23002460	-0.71015503	0.00000000
 C	1.23002460	-0.71015503	0.00000000
 C	-13.52992620	-0.71015503	0.00000000
 C	-3.68995900	-0.71015503	0.00000000
 C	-6.14995080	-0.71015503	0.00000000
 C	-8.61000000	-0.71015503	0.00000000
 C	0.00000000	0.00000000	0.00000000
 C	-12.29990160	0.00000000	0.00000000
 C	-14.75995080	0.00000000	0.00000000
 C	-2.45987700	0.00000000	0.00000000
 C	-4.91992620	0.00000000	0.00000000
 C	-7.37997540	0.00000000	0.00000000
 C	-9.84002460	0.00000000	0.00000000
 C	0.00000000	1.42031007	0.00000000
 C	-12.29990160	1.42031007	0.00000000
 C	-2.45993440	1.42031007	0.00000000
 C	2.46004920	1.42031007	0.00000000
 C	-4.91992620	1.42031007	0.00000000
 C	-7.37997540	1.42031007	0.00000000
 C	-9.83985240	1.42031007	0.00000000
