 C	0.00000000	0.00000000	3.399992
 C	1.757178009	2.231915814	3.399992
 C	2.284331404	0.9130564612	3.399992
 C	4.041509413	3.144972275	3.399992
 C	4.568502907	1.82604901	3.399992
 C	6.325680916	4.057964824	3.399992
 C	6.852834311	2.739105471	3.399992
 C	8.61001232	4.971021285	3.399992
 C	9.137165714	3.652161932	3.399992
 C	10.89429042	5.884056442	3.399992
 C	11.42149712	4.565218393	3.399992
 C	13.17851523	6.797070294	3.399992
 C	13.70566862	5.478210942	3.399992
 C	15.46284663	7.710126756	3.399992
 C	0.351435612	2.434817255	3.399992
 C	2.108613621	4.666733069	3.399992
 C	2.635767015	3.347873716	3.399992
 C	4.392945025	5.57978953	3.399992
 C	4.919938519	4.260866265	3.399992
 C	6.677116528	6.492782079	3.399992
 C	7.204269922	5.173922726	3.399992
 C	8.961447932	7.40583854	3.399992
 C	9.488601326	6.086979187	3.399992
 C	11.24572604	8.318873697	3.399992
 C	11.77293273	7.000035648	3.399992
 C	13.52995084	9.231887549	3.399992
 C	14.05710423	7.913028197	3.399992
 C	15.81428224	10.14494401	3.399992
 C	0.7028466241	4.869464076	3.399992
 C	2.460024633	7.10137989	3.399992
 C	2.987178028	5.782520537	3.399992
 C	4.744356037	8.014436351	3.399992
 C	5.271349531	6.695513086	3.399992
 C	7.02852754	8.927428899	3.399992
 C	7.555680935	7.608569547	3.399992
 C	9.312858944	9.840485361	3.399992
 C	9.840012338	8.521626008	3.399992
 C	11.59713705	10.75352052	3.399992
 C	12.12434374	9.434682469	3.399992
 C	13.88136185	11.66653437	3.399992
 C	14.40851525	10.34767502	3.399992
 C	16.16569325	12.57959083	3.399992
 C	1.054282232	7.30428134	3.399992
 C	2.811460245	9.536197145	3.399992
 C	3.338613636	8.217337801	3.399992
 C	5.095791649	10.44925361	3.399992
 C	5.622785139	9.13033035	3.399992
 C	7.379963152	11.36224615	3.399992
 C	7.907116543	10.04338681	3.399992
 C	9.664294556	12.27530262	3.399992
 C	10.19144795	10.95644327	3.399992
 C	11.94857266	13.18833777	3.399992
 C	12.47577935	11.86949973	3.399992
 C	14.23279746	14.10135163	3.399992
 C	14.75995085	12.78249228	3.399992
 C	16.51712887	15.01440809	3.399992
 C	1.405717844	9.739098595	3.399992
 C	3.162887653	11.9709576	3.399992
 C	3.690049248	10.65215506	3.399992
 C	5.447219057	12.88401406	3.399992
 C	5.974220751	11.5651476	3.399992
 C	7.73139056	13.79700661	3.399992
 C	8.258552155	12.47820407	3.399992
 C	10.01572196	14.71006307	3.399992
 C	10.54288356	13.39126053	3.399992
 C	12.30000007	15.62309823	3.399992
 C	12.82721496	14.30431699	3.399992
 C	14.58422487	16.53611208	3.399992
 C	15.11138647	15.21730954	3.399992
 C	16.86855627	17.44916854	3.399992
 C	1.757153456	12.17391585	3.399992
 C	3.514306865	14.40566123	3.399992
 C	4.04148486	13.08697231	3.399992
 C	5.798638269	15.31871769	3.399992
 C	6.325656363	13.99996486	3.399992
 C	8.082809772	16.23171024	3.399992
 C	8.609987767	14.91302132	3.399992
 C	10.36714118	17.1447667	3.399992
 C	10.89431917	15.82607778	3.399992
 C	12.65141928	18.05780186	3.399992
 C	13.17865057	16.73913424	3.399992
 C	14.93564408	18.97081571	3.399992
 C	15.46282208	17.65212679	3.399992
 C	17.21997549	19.88387217	3.399992
 C	2.108564468	14.60856267	3.399992
 C	3.865742477	16.84047849	3.399992
 C	4.392895872	15.52161913	3.399992
 C	6.150073881	17.75353495	3.399992
 C	6.677067375	16.43461168	3.399992
 C	8.434245384	18.66652749	3.399992
 C	8.961398779	17.34766814	3.399992
 C	10.71857679	19.57958396	3.399992
 C	11.24573018	18.2607246	3.399992
 C	13.00285489	20.49261911	3.399992
 C	13.53006159	19.17378106	3.399992
 C	15.28707969	21.40563297	3.399992
 C	15.81423309	20.08677361	3.399992
 C	17.5714111	22.31868943	3.399992
